"regulatory.gene" "target.gene" "weight"
"YBL113C" "YDR084C" 0.00149990889312801
"YBR166C" "YIL002WA" 0.00149989868469636
"YNL338W" "YIL002WA" 0.00149978752878942
"YLR013W" "YMR135WA" 0.00149877056915203
"YDL210W" "YGR271W" 0.00149784914954078
"YML051W" "YDL210W" 0.00149732059273997
"YGR071C" "YNL336W" 0.00149730971219469
"YLR465C" "YMR086CA" 0.00149721693273671
"YLR098C" "YBL111C" 0.00149714386567169
"YBR020W" "YNL337W" 0.00149559710644692
"YLR013W" "YIL002WA" 0.00149485272940055
"YJL110C" "YBL074C" 0.0014947854464627
"YML113W" "YKR034W" 0.00149473674302865
"YCR096C" "YBR166C" 0.00149410898005331
"YJR044C" "YPL187W" 0.00149372374018167
"YDR253C" "YMR086CA" 0.00149369522973915
"YBL111C" "YNL050C" 0.00149340580713803
"YJL056C" "YML113W" 0.00149329445215125
"YPL187W" "YLR044C" 0.00149325980933873
"YKR034W" "YBR019C" 0.00149265669752292
"YJL056C" "YER189W" 0.00149246856127464
"YGR271W" "YNL336W" 0.00149241530348526
"YGL001C" "YGL254W" 0.00149218054513675
"YBR166C" "YKL178C" 0.00149160927479683
"YER190W" "YCL067C" 0.00149160844481317
"YGL035C" "YER190W" 0.00149058016563365
"YHR156C" "YPL248C" 0.00149039283833688
"YMR019W" "YPL198W" 0.0014901725515386
"YLR465C" "YMR135WA" 0.00149003392383718
"YKL178C" "YPL038W" 0.00148982056694387
"YNL050C" "YCL067C" 0.00148963024005615
"YNL338W" "YMR193W" 0.00148958681740021
"YBR019C" "YPR199C" 0.00148947585303767
"YCR097W" "YLR467W" 0.00148941728718739
"YBL074C" "YCR096C" 0.00148885803136912
"YDR543C" "YKL020C" 0.00148840594144114
"YDL068W" "YLR023C" 0.00148838355247885
"YDL170W" "YHR006W" 0.00148811862424173
"YNL337W" "YGL001C" 0.00148758305488711
"YKL178C" "YMR019W" 0.00148752823384982
"YJR044C" "YKL020C" 0.00148748687239692
"YER189W" "YBL074C" 0.00148745426734283
"YGL209W" "YCR040W" 0.00148725243046303
"YBL074C" "YMR042W" 0.00148712824199548
"YGR296W" "YGL254W" 0.00148705054513496
"YDR543C" "YPL248C" 0.0014865270046717
"YCL065W" "YBR020W" 0.00148627402435379
"YPL198W" "YDR103W" 0.00148622277755159
"YPR199C" "YER189W" 0.00148575204797902
"YNL337W" "YER111C" 0.00148526397119863
"YHR091C" "YKR034W" 0.00148496771291094
"YBL111C" "YDL068W" 0.00148470483539157
"YKR034W" "YHR156C" 0.00148403934789151
"YGR044C" "YJL110C" 0.00148265014690334
"YHR091C" "YLR013W" 0.00148185995996365
"YDL071C" "YCR040W" 0.00148154418336821
"YBR019C" "YPL177C" 0.00148149335252384
"YMR019W" "YDR084C" 0.00148123841138082
"YML113W" "YNL339C" 0.0014806515233945
"YBL113C" "YDR543C" 0.00147997149726057
"YDR253C" "YMR042W" 0.00147991147435205
"YIR017C" "YGL254W" 0.00147978310960527
"YNL002C" "YCR040W" 0.00147962358768034
"YPR199C" "YIL002WA" 0.00147895098357482
"YCR018C" "YNL336W" 0.00147848447319436
"YPL187W" "YBR020W" 0.00147831314828096
"YJL110C" "YKL178C" 0.00147718543262395
"YFL021W" "YCL067C" 0.00147715683009546
"YDL210W" "YML051W" 0.00147655539680219
"YNL339C" "YDL210W" 0.00147616748554953
"YKR034W" "YBL074C" 0.00147579215297328
"YLR023C" "YNL338W" 0.00147541216387622
"YMR135WA" "YPL187W" 0.00147508533577792
"YLR023C" "YHR091C" 0.00147447713591086
"YPL177C" "YGL001C" 0.001474388157977
"YMR135WA" "YBL074C" 0.00147405508600203
"YIL002WA" "YMR135WA" 0.00147342034343964
"YOL089C" "YHR091C" 0.00147314281518127
"YCR040W" "YPL038W" 0.00147295670955595
"YPL187W" "YJR044C" 0.00147273999367787
"YDR421W" "YBL113C" 0.00147229568672888
"YOR140W" "YGR071C" 0.00147217070364826
"YER091C" "YKL020C" 0.00147114338283783
"YMR086CA" "YHR094C" 0.00147087071667168
"YGL254W" "YPL177C" 0.00147058674832245
"YMR135WA" "YJL056C" 0.00147058360467524
"YLR467W" "YBL074C" 0.00147054846752717
"YJR044C" "YOL067C" 0.0014705452267002
"YDR544C" "YCR041W" 0.00147036852144753
"YGR044C" "YHR156C" 0.00147036092326275
"YDL071C" "YBR166C" 0.00147019419844591
"YDR543C" "YCR040W" 0.00146993979452902
"YCR097W" "YML113W" 0.00146958176223405
"YPL187W" "YMR135WA" 0.0014693079391432
"YGR071C" "YCR040W" 0.00146897704481627
"YGL035C" "YPL177C" 0.00146897580219936
"YOL067C" "YKR034W" 0.00146895185607775
"YGR071C" "YPL198W" 0.00146871974041793
"YOR140W" "YML051W" 0.00146823325311276
"YGR271W" "YDL210W" 0.00146787029060551
"YMR193W" "YER111C" 0.00146762546983334
"YMR019W" "YER091C" 0.00146725535376215
"YBL109W" "YDR522C" 0.00146714149143018
"YBR020W" "YCL065W" 0.0014668087664354
"YPL177C" "YHR157W" 0.00146535829422405
"YLR465C" "YMR098C" 0.00146477106343928
"YER111C" "YBL113C" 0.00146468333756118
"YGL254W" "YCL065W" 0.00146456802227887
"YGL184C" "YMR135WA" 0.00146451836170948
"YDR520C" "YIL002WA" 0.00146431663598632
"YGR271W" "YCL067C" 0.00146330860576903
"YDR421W" "YCR040W" 0.00146315136255349
"YOL067C" "YMR086CA" 0.0014631473657418
"YJR044C" "YMR135WA" 0.00146238778688488
"YLR044C" "YHR157W" 0.0014621702049031
"YCR097W" "YCR096C" 0.00146205800789495
"YDL170W" "YJR147W" 0.00146125487847255
"YDL210W" "YKL178C" 0.00145980298240874
"YPL248C" "YJR044C" 0.00145907612314431
"YCL065W" "YDL149W" 0.00145838909911029
"YGL209W" "YMR042W" 0.00145812422616616
"YKL020C" "YOR032C" 0.0014579085217757
"YNL337W" "YBL074C" 0.00145764143565918
"YOL089C" "YMR086CA" 0.00145700049732968
"YCL066W" "YNL338W" 0.00145648631950423
"YDR543C" "YNL339C" 0.00145624533023641
"YLR467W" "YDL149W" 0.00145617349883788
"YHR006W" "YNL338W" 0.00145607476883579
"YCR096C" "YBR020W" 0.00145595236636147
"YKL178C" "YML113W" 0.0014558919125107
"YML099C" "YML051W" 0.00145560752643725
"YHR156C" "YJL110C" 0.00145448955952679
"YFL021W" "YCR040W" 0.00145435141549068
"YHR006W" "YDR084C" 0.00145421396556197
"YJR011C" "YGL001C" 0.00145394342389275
"YJR044C" "YCL067C" 0.00145393939065757
"YGR072W" "YDR009W" 0.0014539213269133
"YDR084C" "YGL254W" 0.00145277559610283
"YCR097W" "YCR040W" 0.00145253762506175
"YNL337W" "YNL103W" 0.00145238003646382
"YLR023C" "YBR020W" 0.00145235733482191
"YER134C" "YBL074C" 0.00145194232941611
"YKL001C" "YPL187W" 0.00145174793877478
"YCR040W" "YNL337W" 0.00145067951508542
"YHR006W" "YKL178C" 0.00145066794480088
"YDR543C" "YCL067C" 0.00145036711274981
"YCR040W" "YGR271W" 0.00145014762201221
"YLR023C" "YER134C" 0.00144998335304431
"YML113W" "YBL111C" 0.00144985337008732
"YPL177C" "YJL056C" 0.00144946751240573
"YJL110C" "YDR545W" 0.00144894838960084
"YER134C" "YMR135WA" 0.00144839946159386
"YBR166C" "YHR094C" 0.00144838283378606
"YDL210W" "YHR094C" 0.00144795371745213
"YNL336W" "YDR544C" 0.00144774089750029
"YCL067C" "YDL210W" 0.00144769609468696
"YDR253C" "YDL170W" 0.00144745567400208
"YBR166C" "YDL068W" 0.00144734723313236
"YPL187W" "YDL210W" 0.00144702093767533
"YDR421W" "YGR044C" 0.00144677271871306
"YDR522C" "YPL038W" 0.00144664836477286
"YDR520C" "YCR040W" 0.00144650112052232
"YNL002C" "YGL001C" 0.00144642108722884
"YNL103W" "YDR543C" 0.00144631010457959
"YGR296W" "YLR023C" 0.00144628970760882
"YDL210W" "YNL338W" 0.00144546036797646
"YBR020W" "YGR271W" 0.00144480646509538
"YDR009W" "YGR271W" 0.00144450553481674
"YDR543C" "YHR094C" 0.00144447080730496
"YGL209W" "YMR135WA" 0.00144421057671961
"YDL170W" "YNL338W" 0.0014440928896933
"YGL184C" "YJR044C" 0.00144394096133319
"YKL020C" "YOR140W" 0.00144358464135209
"YOL089C" "YKR034W" 0.00144355846480008
"YJL110C" "YDL068W" 0.00144347587656938
"YPL187W" "YGR071C" 0.00144331002464822
"YNL103W" "YNL050C" 0.00144278878137023
"YCR097W" "YGR271W" 0.00144261292264856
"YJL056C" "YMR135WA" 0.0014425265488384
"YCR041W" "YHR006W" 0.0014423191442112
"YGR296W" "YJR044C" 0.00144183390785046
"YPL038W" "YJR044C" 0.0014406668158329
"YDR520C" "YDR084C" 0.00144026800031755
"YLR463C" "YDR543C" 0.00144026421537433
"YGL209W" "YNL339C" 0.00144023086186647
"YHR156C" "YFL021W" 0.00143864727579678
"YDR522C" "YDR009W" 0.00143799401173209
"YLR098C" "YDR522C" 0.00143789845963022
"YDR084C" "YDR522C" 0.00143723390428413
"YDR084C" "YBR020W" 0.00143676712462675
"YML113W" "YCR096C" 0.00143645078133299
"YMR098C" "YNL336W" 0.00143643506023017
"YOR032C" "YJR044C" 0.00143635577718471
"YCR039C" "YKR034W" 0.0014359974160731
"YDR544C" "YBL074C" 0.00143596446350313
"YDR544C" "YGL254W" 0.00143552582914115
"YJL056C" "YCR096C" 0.00143423353727783
"YCR041W" "YNL002C" 0.00143371029158991
"YIL002WA" "YCR018C" 0.00143333073487279
"YOR032C" "YCR097W" 0.00143324594841763
"YLR465C" "YGR271W" 0.00143323573987613
"YDR103W" "YNL002C" 0.00143315176926289
"YDL071C" "YDR544C" 0.00143277146343703
"YDR009W" "YKL178C" 0.00143275136269321
"YIL002WA" "YPR199C" 0.00143234653711907
"YCR039C" "YDL170W" 0.00143231582765024
"YPL198W" "YPL248C" 0.00143224418450098
"YNL277W" "YKL020C" 0.00143211321298322
"YHR094C" "YGL184C" 0.00143184086310949
"YNL339C" "YDR103W" 0.00143179732471792
"YHR157W" "YHR094C" 0.00143163549422988
"YGL001C" "YDL170W" 0.00143115370892468
"YMR193W" "YML051W" 0.00143079682030907
"YKL001C" "YNL337W" 0.00142997880774774
"YKL020C" "YBL111C" 0.00142970625747085
"YNL277W" "YFL021W" 0.00142956265339594
"YDL149W" "YMR019W" 0.00142917934092435
"YGL254W" "YGL209W" 0.00142855429120882
"YJR147W" "YDL071C" 0.00142832531723923
"YCR041W" "YGR271W" 0.00142763772090661
"YGR072W" "YCL065W" 0.00142744207867669
"YER111C" "YKL020C" 0.00142666015071841
"YJL110C" "YGR271W" 0.00142661525849201
"YCR018C" "YHR091C" 0.00142659130568923
"YMR135WA" "YML051W" 0.00142591926331665
"YHR094C" "YCR097W" 0.00142535892517974
"YGL254W" "YFL021W" 0.00142425368284137
"YCR018C" "YBR020W" 0.00142417579334431
"YDR520C" "YNL336W" 0.00142416523487169
"YDR103W" "YGR072W" 0.00142416484311234
"YIR017C" "YBL111C" 0.00142391533051439
"YOR032C" "YER189W" 0.00142342331070934
"YCR039C" "YPL038W" 0.00142336318250168
"YPR199C" "YGR296W" 0.00142292155945409
"YDL149W" "YJR044C" 0.00142249866914981
"YGR071C" "YLR467W" 0.00142235988945815
"YPL248C" "YMR193W" 0.00142223096882747
"YCR018C" "YCR096C" 0.00142219238620417
"YGR044C" "YGL184C" 0.00142184330629561
"YDR084C" "YCR041W" 0.00142076849035945
"YGR044C" "YCL065W" 0.00142047434849164
"YER134C" "YPL198W" 0.0014201605055828
"YCR097W" "YBR019C" 0.00141902090457277
"YBR112C" "YHR091C" 0.00141823898703954
"YDR520C" "YBL113C" 0.00141739276876475
"YBL111C" "YPR199C" 0.00141684261037718
"YGR044C" "YDR253C" 0.0014165348736676
"YMR193W" "YBL074C" 0.0014162401498634
"YGL254W" "YKR034W" 0.00141609853036416
"YDR522C" "YCR018C" 0.00141508577158288
"YJL110C" "YDL210W" 0.00141479494228362
"YDR520C" "YHR006W" 0.00141465769865199
"YJR011C" "YMR135WA" 0.00141420384022828
"YBR166C" "YGR271W" 0.00141415461808115
"YJR044C" "YBR112C" 0.00141371423813209
"YKL001C" "YNL002C" 0.00141359007162297
"YMR019W" "YLR465C" 0.00141334625568242
"YMR098C" "YML051W" 0.00141328661496107
"YFL021W" "YIL002WA" 0.00141319593893005
"YJL056C" "YIL002WA" 0.0014127372464319
"YDL210W" "YIL002WA" 0.0014126663097438
"YCR041W" "YJR147W" 0.00141252013805516
"YLR098C" "YKR034W" 0.00141249865925567
"YLR463C" "YBR019C" 0.00141176800632669
"YDL149W" "YNL338W" 0.00141163485720437
"YBL111C" "YKL178C" 0.001411475229535
"YMR042W" "YJR044C" 0.00141123936466424
"YDL210W" "YCR040W" 0.00141118430029661
"YJR044C" "YCR097W" 0.0014099328089885
"YGR072W" "YKL178C" 0.00140974176609656
"YLR098C" "YGR044C" 0.00140915375600352
"YER091C" "YPR199C" 0.00140889942935546
"YLR044C" "YIR017C" 0.00140855215720654
"YER190W" "YLR044C" 0.00140822836954394
"YLR463C" "YKL020C" 0.0014081330351973
"YPL177C" "YKR034W" 0.00140803828644408
"YJL056C" "YDL068W" 0.00140735568323339
"YGR044C" "YMR193W" 0.00140696949777591
"YDR544C" "YMR019W" 0.00140695212913392
"YGL255W" "YPL187W" 0.00140625625957493
"YDR084C" "YCL067C" 0.00140499948501766
"YNL050C" "YDR421W" 0.00140462319152161
"YDL170W" "YNL337W" 0.001404489691631
"YGL184C" "YCR018C" 0.00140427479287141
"YDL170W" "YMR086CA" 0.0014040805209359
"YPL038W" "YNL103W" 0.00140379325059557
"YLR023C" "YHR006W" 0.00140300789889275
"YGR044C" "YER091C" 0.00140273035313571
"YCR039C" "YJL056C" 0.00140255676530138
"YLR023C" "YDR520C" 0.00140166244635041
"YLR098C" "YBR019C" 0.0014015640054501
"YMR086CA" "YGL254W" 0.00140154106839111
"YNL277W" "YCL067C" 0.00140148071983716
"YNL103W" "YMR086CA" 0.00140132520795101
"YPR167C" "YHR094C" 0.00140096503745929
"YDR520C" "YER091C" 0.00140094686782872
"YGR044C" "YCR040W" 0.00140084689492923
"YKL001C" "YPL177C" 0.00140065549424109
"YMR193W" "YFL021W" 0.00140039411119316
"YOR032C" "YCL066W" 0.00140027479406113
"YDL210W" "YDR522C" 0.00139980678276695
"YDR520C" "YNL050C" 0.00139976295976243
"YDR522C" "YPL177C" 0.00139972987394483
"YML113W" "YML051W" 0.00139967588977033
"YDL170W" "YKL020C" 0.00139944267687114
"YDL149W" "YPL187W" 0.00139873498945794
"YBR019C" "YOR032C" 0.00139865260056038
"YGL001C" "YDR520C" 0.00139791375010292
"YNL336W" "YJR044C" 0.00139751705076665
"YCR096C" "YER091C" 0.00139654623161838
"YNL338W" "YDR253C" 0.0013959130897811
"YIR017C" "YHR006W" 0.00139581881076587
"YDL149W" "YER111C" 0.00139569066866949
"YGR044C" "YDL170W" 0.00139557829413797
"YNL338W" "YKL020C" 0.00139554772751379
"YLR463C" "YPL177C" 0.00139515348412953
"YGL035C" "YDR545W" 0.001394810366096
"YDL068W" "YHR094C" 0.001394576619349
"YDR545W" "YLR023C" 0.00139439283205148
"YIL002WA" "YDL210W" 0.00139427458268158
"YOR032C" "YFL021W" 0.00139389891122504
"YKR034W" "YLR023C" 0.00139387750660935
"YGL035C" "YLR463C" 0.00139376139994103
"YIL002WA" "YFL021W" 0.00139308761920697
"YCL066W" "YDR543C" 0.00139290054821794
"YDR520C" "YJL110C" 0.00139266718401858
"YGR071C" "YNL338W" 0.00139190969892981
"YPL248C" "YBR019C" 0.00139180988733949
"YLR098C" "YBR166C" 0.00139179593397201
"YCL067C" "YMR019W" 0.00139177202462609
"YLR463C" "YPR199C" 0.00139151685631259
"YNL277W" "YCR096C" 0.00139128137510496
"YLR044C" "YOL089C" 0.0013902504936426
"YLR465C" "YCR018C" 0.00138994572952907
"YOL067C" "YLR463C" 0.00138962902776693
"YDR253C" "YDR009W" 0.00138960920867098
"YLR467W" "YPL177C" 0.00138932502715768
"YGR296W" "YLR465C" 0.00138862015526877
"YGL184C" "YLR467W" 0.00138854038329815
"YIR017C" "YCL067C" 0.00138831695704495
"YCR040W" "YLR023C" 0.00138787230332059
"YDR520C" "YNL339C" 0.00138772934702916
"YBL074C" "YGL001C" 0.00138719075184946
"YNL337W" "YHR091C" 0.00138709332345583
"YFL021W" "YGL001C" 0.00138706703914707
"YPR199C" "YBL074C" 0.00138698081358785
"YML051W" "YGR044C" 0.00138683706378274
"YDR421W" "YGR071C" 0.00138621375423231
"YLR467W" "YLR023C" 0.00138590622959702
"YDL068W" "YER134C" 0.00138564227800104
"YOL067C" "YMR193W" 0.0013854539746217
"YGR071C" "YGR271W" 0.00138527700475073
"YPL198W" "YER111C" 0.00138519835170856
"YNL338W" "YBR166C" 0.0013850510173024
"YMR098C" "YDR421W" 0.00138501869806675
"YBR020W" "YKR034W" 0.00138498707447622
"YPL187W" "YJL056C" 0.0013849228345243
"YHR006W" "YNL337W" 0.00138464111298663
"YML099C" "YCR097W" 0.00138454229517065
"YOL089C" "YGR072W" 0.00138390683630797
"YGR071C" "YCL067C" 0.00138328424077351
"YGL209W" "YCR041W" 0.00138316671486484
"YGL035C" "YNL337W" 0.00138310903290795
"YER189W" "YKL178C" 0.00138268192481851
"YNL337W" "YMR193W" 0.00138058542589973
"YMR019W" "YKL020C" 0.00138039126150615
"YER190W" "YPL187W" 0.00138024923367377
"YDR543C" "YCR041W" 0.00138016346159577
"YPL038W" "YCR041W" 0.00137985846315536
"YOR140W" "YBR020W" 0.00137980484035868
"YOL089C" "YBL111C" 0.00137962710404253
"YDR009W" "YJR147W" 0.00137901507683463
"YBR166C" "YDR544C" 0.00137871295569994
"YMR135WA" "YGL254W" 0.00137850880208086
"YKR034W" "YDR009W" 0.00137807384352224
"YER189W" "YGR271W" 0.00137800900020231
"YNL339C" "YDR084C" 0.00137676242228796
"YDR103W" "YPL038W" 0.00137655543761926
"YLR098C" "YBR020W" 0.00137577662967882
"YCL065W" "YER091C" 0.00137497904976293
"YMR019W" "YDR544C" 0.0013743026631846
"YGL184C" "YLR098C" 0.00137382449684707
"YDR253C" "YBR020W" 0.0013736985439569
"YMR193W" "YKL178C" 0.00137366014707834
"YGL254W" "YMR042W" 0.0013736392560992
"YBR166C" "YLR013W" 0.00137362972096183
"YDR253C" "YLR467W" 0.00137292600558422
"YCL067C" "YER091C" 0.00137240830933617
"YGR044C" "YER111C" 0.00137206795784117
"YNL336W" "YMR042W" 0.00137176525597887
"YDR103W" "YPL177C" 0.00137126532381624
"YDL071C" "YIR017C" 0.00137111624642479
"YBL113C" "YKR034W" 0.001370961248367
"YGR044C" "YER189W" 0.00137011082846193
"YBL109W" "YMR042W" 0.00136996558236383
"YDR543C" "YJL110C" 0.00136990861408061
"YER111C" "YMR193W" 0.0013698358457727
"YKR034W" "YMR193W" 0.00136955774374936
"YGR071C" "YNL337W" 0.00136948887619796
"YCR040W" "YBR020W" 0.00136886174448855
"YDR522C" "YHR157W" 0.00136758697983539
"YGL001C" "YBL111C" 0.00136750460669277
"YBR019C" "YCL065W" 0.00136684764869388
"YMR193W" "YGR271W" 0.00136570365121904
"YHR091C" "YBR019C" 0.00136525917786121
"YCL067C" "YMR193W" 0.0013649877793979
"YER111C" "YCR041W" 0.00136471809766102
"YBR112C" "YDR522C" 0.00136433216573493
"YPL187W" "YDR543C" 0.00136418545546874
"YPL248C" "YGR071C" 0.00136384686446317
"YBR112C" "YIR017C" 0.00136360730780433
"YCL066W" "YDL149W" 0.00136318111144971
"YFL021W" "YDR522C" 0.0013629328913266
"YCR018C" "YJR011C" 0.0013627470228232
"YGL254W" "YLR044C" 0.00136263694975684
"YPL248C" "YKL178C" 0.00136232314345027
"YCR040W" "YML051W" 0.00136179573791641
"YNL338W" "YCL065W" 0.00136154592485693
"YBR166C" "YPL187W" 0.00136145772869675
"YJR147W" "YMR193W" 0.0013613071974173
"YKR034W" "YNL050C" 0.00136048348267257
"YGR271W" "YDR103W" 0.00136048076199741
"YKL001C" "YGR071C" 0.00136003843746168
"YDR543C" "YCL065W" 0.00135962079611722
"YGL254W" "YCR040W" 0.00135908550010198
"YMR193W" "YCL065W" 0.00135879464458071
"YGR296W" "YDR522C" 0.00135823564648029
"YDR544C" "YDL068W" 0.00135727087800452
"YBR112C" "YHR094C" 0.00135669235494086
"YJL056C" "YGR071C" 0.00135659429895068
"YKR034W" "YBL113C" 0.00135611556469435
"YFL021W" "YMR135WA" 0.00135599458287927
"YGL254W" "YOL067C" 0.00135576629959435
"YNL103W" "YHR006W" 0.00135486218934227
"YER189W" "YDL071C" 0.00135437398704694
"YPR167C" "YGL184C" 0.00135412131142909
"YOL089C" "YJR044C" 0.00135388780655082
"YCR040W" "YDL170W" 0.00135388474451701
"YBR020W" "YER091C" 0.00135362674928805
"YGR044C" "YBL111C" 0.00135324773833303
"YLR013W" "YOR140W" 0.00135220985914642
"YGL035C" "YDR103W" 0.00135016952456394
"YHR157W" "YDL149W" 0.0013491993478231
"YHR006W" "YCR041W" 0.0013487381906281
"YOR032C" "YCR041W" 0.00134872908274985
"YLR013W" "YPR199C" 0.0013485861529929
"YER189W" "YER091C" 0.00134854293880123
"YDR545W" "YLR098C" 0.00134829380811584
"YCR039C" "YLR044C" 0.00134804796843999
"YGL035C" "YBL113C" 0.0013479573391827
"YCL067C" "YHR094C" 0.00134778414903312
"YER190W" "YJR147W" 0.00134776466290948
"YOL089C" "YKL178C" 0.00134770978539852
"YNL103W" "YCL065W" 0.00134752621511774
"YJR147W" "YLR013W" 0.00134692428758648
"YHR156C" "YCL067C" 0.00134685274559151
"YNL103W" "YDL149W" 0.0013464950864623
"YOL089C" "YER190W" 0.00134578664994468
"YMR098C" "YLR023C" 0.00134567985553368
"YOR032C" "YMR019W" 0.00134538895848208
"YKL178C" "YIR017C" 0.00134516067627133
"YDL068W" "YIL002WA" 0.00134513317703136
"YER134C" "YGL001C" 0.00134508593433917
"YHR006W" "YJR044C" 0.00134387341660947
"YML051W" "YMR193W" 0.00134377050344663
"YBL113C" "YCR096C" 0.00134354024604778
"YHR156C" "YPL177C" 0.00134341426573157
"YCR041W" "YLR044C" 0.0013431144890808
"YBL074C" "YJR044C" 0.00134295838795618
"YJR011C" "YIL002WA" 0.00134289412873799
"YBR020W" "YPR199C" 0.00134246160222711
"YKL020C" "YMR098C" 0.00134219233136372
"YNL339C" "YNL002C" 0.00134195985706348
"YNL338W" "YBR112C" 0.0013411197421376
"YLR467W" "YJR044C" 0.00134082847387365
"YJR011C" "YNL002C" 0.00133988663756951
"YJL110C" "YER111C" 0.0013397927407622
"YLR465C" "YPR199C" 0.00133947295182547
"YCL067C" "YLR465C" 0.0013387060746229
"YOL067C" "YDL210W" 0.0013383993986638
"YGR044C" "YLR463C" 0.00133768140009178
"YJR011C" "YCR097W" 0.00133716273672425
"YMR086CA" "YBR019C" 0.00133689315889157
"YBR019C" "YNL338W" 0.00133642165761093
"YPL187W" "YER091C" 0.00133641015125586
"YER091C" "YMR135WA" 0.0013360633273975
"YDL068W" "YKL178C" 0.00133584495085849
"YDL170W" "YLR023C" 0.00133573523334439
"YER091C" "YFL021W" 0.00133538103885914
"YLR467W" "YML113W" 0.0013352298700057
"YDR520C" "YLR044C" 0.00133481615497021
"YGL184C" "YPL187W" 0.0013324390119243
"YMR086CA" "YCR097W" 0.00133089258350243
"YCL065W" "YCR018C" 0.00133049339677578
"YLR013W" "YBR020W" 0.00133045997537592
"YPL248C" "YDR543C" 0.00133037065451955
"YDL149W" "YPL248C" 0.0013301873454101
"YNL050C" "YNL002C" 0.00132938244728469
"YLR467W" "YML051W" 0.00132888912895525
"YJL056C" "YPR167C" 0.00132887100931743
"YBR020W" "YMR193W" 0.00132873169348366
"YKL001C" "YCR096C" 0.00132824290762635
"YBL113C" "YDL149W" 0.00132820479468282
"YGR271W" "YBR020W" 0.00132797450619226
"YHR091C" "YDR522C" 0.00132792776315683
"YPL248C" "YML113W" 0.00132774243936581
"YJR011C" "YJR044C" 0.00132768956222585
"YGR071C" "YDL149W" 0.0013276472445784
"YNL103W" "YBL109W" 0.00132713676359268
"YKR034W" "YLR463C" 0.00132696968337094
"YOL089C" "YKL020C" 0.00132675020140784
"YER111C" "YGL254W" 0.00132575558471479
"YCL067C" "YDR522C" 0.00132526731643109
"YJR011C" "YBR019C" 0.00132398712713833
"YER190W" "YDL170W" 0.00132398247595236
"YHR091C" "YKL020C" 0.00132371408624847
"YDL068W" "YGR071C" 0.00132325198057927
"YDR543C" "YMR193W" 0.00132313963773179
"YMR042W" "YCL066W" 0.00132282684260187
"YPL177C" "YDL071C" 0.00132272836502974
"YPL177C" "YCR018C" 0.00132220478394601
"YCL067C" "YGR071C" 0.00132218528675902
"YJR147W" "YFL021W" 0.00132186342442618
"YJL056C" "YKL020C" 0.00132178560800813
"YDL170W" "YCR097W" 0.00132175718247086
"YER091C" "YCR097W" 0.00132139258998216
"YBR112C" "YPL177C" 0.00132124426619475
"YDR421W" "YCR041W" 0.00132115729816225
"YKL178C" "YHR157W" 0.00132082877768161
"YMR193W" "YCL067C" 0.00131965877794039
"YOL089C" "YCR096C" 0.00131944700848598
"YCL065W" "YDR084C" 0.00131920683076226
"YBL111C" "YHR006W" 0.0013182435756202
"YGL035C" "YNL339C" 0.00131696907013371
"YOR032C" "YDL149W" 0.00131676149301257
"YML113W" "YJR044C" 0.00131656340839227
"YLR023C" "YBL111C" 0.00131648105819994
"YNL050C" "YER091C" 0.00131633542220919
"YCR040W" "YGR071C" 0.00131594024777471
"YNL339C" "YLR098C" 0.00131560100551608
"YBR019C" "YLR044C" 0.00131537461772023
"YLR463C" "YML113W" 0.00131531681520076
"YGR072W" "YCR041W" 0.00131445150398547
"YBL111C" "YHR157W" 0.00131432929618348
"YCR018C" "YDR103W" 0.00131406290580457
"YDR522C" "YOL067C" 0.00131379038866397
"YCR041W" "YMR019W" 0.00131368339380553
"YHR157W" "YLR098C" 0.00131366491669989
"YHR094C" "YMR135WA" 0.0013132786055352
"YGL209W" "YKL178C" 0.00131312501633079
"YMR098C" "YCR097W" 0.00131295413744171
"YCR096C" "YPL248C" 0.00131294182962136
"YCR039C" "YDR544C" 0.00131277614151527
"YCR040W" "YBR019C" 0.00131273921920751
"YBL074C" "YIR017C" 0.00131262871217456
"YDR103W" "YGL254W" 0.00131239977954621
"YMR042W" "YPL248C" 0.00131214070232043
"YNL336W" "YCR096C" 0.00131192410868977
"YGR296W" "YDL210W" 0.00131175388460874
"YDL149W" "YBL074C" 0.00131052486927842
"YCL066W" "YBR019C" 0.00131022003574542
"YDR543C" "YJR044C" 0.00130981961345865
"YLR098C" "YHR006W" 0.00130975850203827
"YBR019C" "YCL067C" 0.00130882150268916
"YDR520C" "YMR042W" 0.00130852057315178
"YMR193W" "YDR543C" 0.00130844208411433
"YMR098C" "YCR040W" 0.0013082988630002
"YJR011C" "YBR166C" 0.00130789890986038
"YDL071C" "YCR096C" 0.00130768590436791
"YCL067C" "YHR006W" 0.00130740605352783
"YCR096C" "YDR545W" 0.00130732874915917
"YCR018C" "YPR199C" 0.00130725593960178
"YBR019C" "YBR020W" 0.00130689702973869
"YDR545W" "YDR544C" 0.00130632812436425
"YDR421W" "YKR034W" 0.00130604309319123
"YLR467W" "YGL001C" 0.00130577564428773
"YCR041W" "YLR098C" 0.00130572043393316
"YDL149W" "YLR467W" 0.00130571476361137
"YMR135WA" "YGR071C" 0.0013052575509692
"YLR098C" "YLR467W" 0.00130457888976951
"YGL001C" "YMR193W" 0.00130429843822621
"YER111C" "YGR044C" 0.00130316277981999
"YGR072W" "YKL001C" 0.00130258275091323
"YDR253C" "YJR044C" 0.00130238739249745
